MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,open,high,low,close,adjclose,volume,ticker
"27,181,961,277","26,367,596,277",135.084,65.36,1.263,5.661,16.886,64.61428833007812,65.31285858154297,64.25714111328125,64.45428466796875,64.45428466796875,12472600.0,NFLX
"28,701,872,404","27,887,507,404",,,,,,68.12142944335938,68.64286041259766,67.73428344726562,68.23428344726562,68.23428344726562,9838500.0,NFLX
"25,401,673,860","24,587,308,860",126.563,60.241,1.164,5.304,15.78,61.46571350097656,61.85285568237305,60.18428421020508,60.388572692871094,60.388572692871094,13820100.0,NFLX
"26,476,101,208","25,707,858,208",165.639,72.464,1.403,5.827,17.909,63.26571273803711,63.83856964111328,62.81285858154297,62.94285583496094,62.94285583496094,10588900.0,NFLX
"25,047,913,228","24,279,670,228",,,,,,59.31142807006836,60.24856948852539,58.801429748535156,59.689998626708984,59.689998626708984,29248800.0,NFLX
"19,305,530,900","18,537,287,900",121.068,52.083,1.006,4.259,13.059,45.417144775390625,46.05714416503906,44.32143020629883,46.005714416503906,46.005714416503906,23618700.0,NFLX
"21,100,796,482","20,400,391,482",190.286,53.192,1.034,4.89,15.823,51.644287109375,52.4085693359375,49.98285675048828,50.290000915527344,50.290000915527344,22125600.0,NFLX
"26,651,898,578","25,951,493,578",240.881,62.893,1.221,6.19,19.986,64.73285675048828,64.88571166992188,63.0,63.66143035888672,63.66143035888672,15751400.0,NFLX
"24,480,895,911","23,780,490,911",221.259,58.14,1.128,5.685,18.358,57.47285842895508,58.91428756713867,57.47142791748047,58.47571563720703,58.47571563720703,23625000.0,NFLX
"21,945,509,558","21,310,522,558",309.387,86.957,0.818,5.349,18.222,52.21428680419922,52.735713958740234,51.9471435546875,52.5957145690918,52.5957145690918,10516800.0,NFLX
"21,676,502,508","21,041,515,508",,,,,,52.00714111328125,52.5428581237793,51.85857009887695,52.25714111328125,52.25714111328125,8388100.0,NFLX
"19,109,454,699","18,474,467,699",270.992,77.519,0.725,4.685,15.867,45.44428634643555,46.66428756713867,45.099998474121094,46.06856918334961,46.06856918334961,18489800.0,NFLX
"18,323,103,719","17,742,993,719",391.406,86.957,0.95,4.677,16.573,43.959999084472656,44.592857360839844,43.599998474121094,44.172855377197266,44.172855377197266,12528600.0,NFLX
"16,728,684,987","16,148,574,987",,,,,,41.17856979370117,41.26142883300781,40.42142868041992,40.558570861816406,40.558570861816406,15149400.0,NFLX
"14,405,606,778","13,825,496,778",309.474,78.74,0.861,3.698,13.029,34.772857666015625,35.29999923706055,34.56285858154297,34.92571258544922,34.92571258544922,13120800.0,NFLX
"11,851,793,913","11,525,921,913",,,,,,30.610000610351562,30.899999618530273,30.007143020629883,30.15571403503418,30.15571403503418,19581100.0,NFLX
"12,702,962,588","12,377,090,588",538.69,72.993,0.798,3.612,15.626,32.17714309692383,32.797142028808594,32.00714111328125,32.32143020629883,32.32143020629883,25416300.0,NFLX
"12,131,399,454","11,805,527,454",514.452,70.423,0.77,3.449,14.923,30.657142639160156,31.39285659790039,30.605714797973633,30.867143630981445,30.867143630981445,25071200.0,NFLX
"10,598,445,326","10,250,367,326",,,,,,,,,,,,
"10,531,253,154","10,183,175,154",648.545,46.729,,3.069,14.142,26.25857162475586,27.4471435546875,26.215713500976562,26.86857032775879,26.86857032775879,34293700.0,NFLX
"9,252,362,139","8,904,284,139",569.787,47.619,,2.697,12.425,23.871429443359375,24.14285659790039,22.902856826782227,23.605714797973633,23.605714797973633,35601300.0,NFLX
"5,146,815,792","4,798,737,792",319.273,119.048,,1.511,6.912,12.768570899963379,13.35714340209961,12.715714454650879,13.227143287658691,13.227143287658691,18078900.0,NFLX
"4,538,625,338","4,140,270,338",103.431,92.593,,1.339,6.331,11.5,11.672857284545898,11.332857131958008,11.672857284545898,11.672857284545898,14986300.0,NFLX
"4,401,394,549","4,003,039,549",100.303,57.804,,1.298,6.14,9.487142562866211,12.135713577270508,9.364286422729492,11.319999694824219,11.319999694824219,107308600.0,NFLX
"3,023,285,441","2,609,942,441",,,,,,7.862856864929199,7.9728569984436035,7.74571418762207,7.7771430015563965,7.7771430015563965,15932700.0,NFLX
"3,316,506,365","2,903,163,365",32.813,30.212,,0.981,4.819,8.758570671081543,8.789999961853027,8.441429138183594,8.531429290771484,8.531429290771484,29560300.0,NFLX
"3,157,123,022","2,743,780,022",31.236,24.039,,0.934,4.587,8.20714282989502,8.331428527832031,8.087142944335938,8.121429443359375,8.121429443359375,17320800.0,NFLX
"3,801,987,989","3,397,461,989",,,,,,9.757143020629883,9.822856903076172,9.54714298248291,9.784285545349121,9.784285545349121,19991300.0,NFLX
"3,521,911,630","3,117,385,630",21.36,28.818,1.267,1.034,5.309,9.528571128845215,9.681428909301758,8.90999984741211,9.062856674194336,9.062856674194336,53803400.0,NFLX
"4,449,022,668","4,044,496,668",26.983,35.211,1.746,1.306,6.706,11.802857398986816,11.838570594787598,11.394286155700684,11.44857120513916,11.44857120513916,52679200.0,NFLX
"6,375,359,425","5,979,867,425",,,,,,16.501428604125977,16.755714416503906,16.31142807006836,16.43428611755371,16.43428611755371,29270500.0,NFLX
"6,136,505,121","5,741,013,121",25.993,42.919,,1.879,9.465,16.154285430908203,16.270000457763672,15.680000305175781,15.818571090698242,15.818571090698242,37569000.0,NFLX
"6,661,319,566","6,265,827,566",28.216,46.729,,2.039,10.275,17.855714797973633,17.927143096923828,16.821428298950195,17.171428680419922,17.171428680419922,84273700.0,NFLX
"3,638,008,465","3,506,895,465",,,,,,9.872857093811035,10.084285736083984,9.832857131958008,9.898571014404297,9.898571014404297,21809200.0,NFLX
"3,388,088,992","3,256,975,992",14.666,89.286,3.738,1.193,8.724,9.861429214477539,9.902856826782227,8.90999984741211,9.218570709228516,9.218570709228516,108332700.0,NFLX
"4,309,535,789","4,178,422,789",18.655,44.444,1.652,1.517,11.097,11.94857120513916,12.012857437133789,11.635713577270508,11.725713729858398,11.725713729858398,39653600.0,NFLX
"5,947,138,387","5,816,025,387",25.743,17.212,0.521,2.093,15.314,15.602856636047363,16.53571319580078,15.375714302062988,16.181428909301758,16.181428909301758,76881700.0,NFLX
"12,346,543,172","12,205,321,172",59.647,35.088,1.058,4.784,36.962,34.13285827636719,34.55428695678711,32.98428726196289,33.57285690307617,33.57285690307617,27595400.0,NFLX
"13,974,116,073","13,832,894,073",,,,,,37.2985725402832,38.10285568237305,37.21428680419922,37.99856948852539,37.99856948852539,23352000.0,NFLX
"13,800,746,461","13,659,524,461",66.673,40.161,1.204,5.347,41.315,37.81428527832031,37.85714340209961,37.25714111328125,37.52714157104492,37.52714157104492,17966900.0,NFLX
"14,214,664,079","14,107,648,079",77.816,41.494,1.243,6.144,51.554,38.17856979370117,38.68571472167969,37.771427154541016,38.68571472167969,38.68571472167969,33658800.0,NFLX
"12,213,167,988","12,106,151,988",,,,,,33.25714111328125,33.638572692871094,33.099998474121094,33.23857116699219,33.23857116699219,21412300.0,NFLX
"12,488,005,627","12,380,989,627",68.328,36.9,1.237,5.395,45.292,33.89714431762695,34.24285888671875,33.577144622802734,33.968570709228516,33.968570709228516,24822700.0,NFLX
"10,930,908,155","10,816,727,155",69.821,32.68,1.114,5.19,37.671,30.549999237060547,30.615713119506836,29.0,29.5242862701416,29.5242862701416,40524400.0,NFLX
"11,322,827,783","11,208,646,783",72.324,34.843,1.301,5.376,39.022,30.44285774230957,30.93000030517578,30.03714370727539,30.582857131958008,30.582857131958008,41064100.0,NFLX
"9,273,788,439","9,159,607,439",59.358,45.249,1.837,4.412,31.961,25.578571319580078,25.677143096923828,25.075714111328125,25.100000381469727,25.100000381469727,21562800.0,NFLX
"10,759,818,220","10,739,691,220",77.992,53.763,2.18,5.59,56.048,28.28571319580078,29.542856216430664,27.935714721679688,29.41428565979004,29.41428565979004,83170500.0,NFLX
"9,070,333,407","9,050,206,407",,,,,,24.99142837524414,25.114286422729492,24.18857192993164,24.795713424682617,24.795713424682617,41610800.0,NFLX
"8,474,075,389","8,453,948,389",61.424,,,4.402,44.142,24.549999237060547,24.91428565979004,23.125713348388672,23.165714263916016,23.165714263916016,72002700.0,NFLX
"6,571,997,623","6,530,068,623",51.024,,,3.71,37.206,17.408571243286133,18.135713577270508,17.40142822265625,17.931428909301758,17.931428909301758,24219300.0,NFLX
"5,369,330,436","5,327,401,436",,,,,,14.241429328918457,14.739999771118164,14.077142715454102,14.649999618530273,14.649999618530273,30704800.0,NFLX
"5,688,715,279","5,646,786,279",44.167,,,3.211,32.205,15.712857246398926,16.18428611755371,15.427143096923828,15.521429061889648,15.521429061889648,26104400.0,NFLX
"5,808,905,183","5,780,196,183",50.523,,,3.575,39.588,,,,,,,
"5,168,697,459","5,139,988,459",44.955,,,3.181,35.225,14.835714340209961,14.838570594787598,14.082857131958008,14.128570556640625,14.128570556640625,13059200.0,NFLX
"3,853,789,187","3,825,080,187",33.518,,,2.372,26.264,10.614286422729492,10.722857475280762,10.531429290771484,10.534285545349121,10.534285545349121,5714800.0,NFLX
"3,535,872,153","3,453,612,153",,,,,,9.380000114440918,9.54714298248291,9.328571319580078,9.435713768005371,9.435713768005371,8620500.0,NFLX
"3,326,644,544","3,244,384,544",,,,,,8.962857246398926,9.224286079406738,8.79285717010498,8.89285659790039,8.89285659790039,24604300.0,NFLX
