MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,open,high,low,close,adjclose,volume,ticker
"36,618,798,359","47,219,798,359",13.43,,,0.908,18.119,53.65999984741211,53.72999954223633,52.68000030517578,52.779998779296875,50.110557556152344,8386400.0,AAL
"33,369,527,815","43,970,527,815",,,,,,49.0,49.400001525878906,47.849998474121094,47.900001525878906,45.47736740112305,9396400.0,AAL
"34,232,050,177","44,833,050,177",,,,,,52.02000045776367,52.130001068115234,48.630001068115234,49.08000183105469,46.50345993041992,18473100.0,AAL
"37,405,559,312","46,596,559,312",,,,0.695,7.525,53.900001525878906,54.63999938964844,53.31999969482422,53.630001068115234,50.81461715698242,10626000.0,AAL
"34,808,800,712","43,999,800,712",,,,,,47.0,49.45000076293945,47.0,48.529998779296875,45.98234176635742,21638700.0,AAL
"29,658,848,330","38,849,848,330",,,,0.536,5.966,41.099998474121094,41.75,40.79999923706055,41.349998474121094,39.179256439208984,13008200.0,AAL
"25,448,298,477","32,717,298,477",,,,0.407,6.228,35.04999923706055,35.849998474121094,34.34000015258789,35.47999954223633,33.53325653076172,10657900.0,AAL
"27,998,317,977","35,267,317,977",,,,,,39.099998474121094,39.349998474121094,38.36000061035156,38.880001068115234,36.74669647216797,6644600.0,AAL
"27,975,994,790","35,244,994,790",,,,0.445,6.847,38.900001525878906,39.400001525878906,38.04999923706055,38.849998474121094,36.71834945678711,13532100.0,AAL
"30,952,750,841","37,973,750,841",,,,0.401,28.267,44.040000915527344,44.08000183105469,42.83000183105469,42.959999084472656,40.50016403198242,10439600.0,AAL
"28,923,080,235","35,944,080,235",,,,,,39.83000183105469,40.16999816894531,39.68000030517578,40.15999984741211,37.86049270629883,13888300.0,AAL
"25,257,281,470","32,278,281,470",,9.225,,0.327,23.066,35.68000030517578,35.880001068115234,34.88999938964844,35.06999969482422,33.06194305419922,6944600.0,AAL
"23,788,289,791","31,336,289,791",,9.634,,0.223,,35.84000015258789,36.869998931884766,35.75,36.599998474121094,34.504337310791016,8415300.0,AAL
"17,413,126,576","24,961,126,576",,9.718,,0.225,,36.11000061035156,36.97999954223633,36.06999969482422,36.93000030517578,34.81543731689453,7989800.0,AAL
"8,758,864,950","12,562,864,950",,8.826,,0.135,,33.439998626708984,34.08000183105469,33.0,33.54999923706055,31.628976821899414,12791000.0,AAL
